Student_ID,Attendance_Percent,Average_Marks,Assignments_Submitted,Late_Submissions,Previous_Failures,Attendance_Trend,Absenteeism_Risk,Late_Submission_Risk,Dropout_Risk
1780,42,83,7,6,3,Increasing,High,High,Low
1781,78,38,10,10,3,Decreasing,Low,High,Low
1782,89,86,9,7,3,Decreasing,Medium,High,Low
1783,31,92,4,3,0,Increasing,Medium,Low,Low
1784,89,95,6,0,1,Increasing,Low,Low,Medium
1785,34,24,6,7,4,Decreasing,High,Low,High
1786,73,86,8,7,2,Increasing,Medium,High,Low
1787,56,30,2,2,1,Increasing,High,Low,Low
1788,61,87,9,2,2,Decreasing,Low,Low,High
1789,50,88,3,4,1,Stable,High,High,High
1790,37,20,9,2,4,Increasing,Medium,Low,High
1791,79,82,3,4,2,Stable,Low,High,Medium
1792,96,48,9,7,4,Stable,Medium,High,Medium
1793,73,31,4,0,2,Increasing,Low,High,Medium
1794,87,96,5,1,0,Stable,Medium,High,High
1795,32,60,2,1,0,Decreasing,High,Low,Medium
1796,99,21,3,3,2,Increasing,Medium,Low,Low
1797,31,56,2,8,2,Increasing,High,Low,Medium
1798,73,64,1,1,4,Stable,Medium,Low,Low
1799,31,99,9,10,3,Increasing,Low,High,Medium
1800,64,67,8,8,2,Increasing,Low,Low,High
1801,59,43,0,6,1,Stable,High,High,High
1802,37,41,1,9,1,Stable,High,High,High
1803,51,30,7,7,1,Increasing,High,High,High
1804,73,77,6,0,0,Increasing,Low,Low,Medium
1805,87,65,0,4,4,Decreasing,Medium,High,Low
1806,65,48,4,8,0,Decreasing,Low,High,High
1807,98,54,9,3,1,Increasing,Low,Low,Low
1808,60,34,5,1,2,Increasing,Medium,Low,High
1809,76,79,4,5,1,Decreasing,Low,High,High
1810,84,61,3,1,2,Stable,Low,Low,High
1811,91,62,0,2,4,Increasing,Low,Low,Low
1812,59,99,6,7,3,Decreasing,High,High,High
1813,84,93,8,2,2,Decreasing,Low,Low,Medium
1814,45,68,5,1,0,Increasing,High,Low,High
1815,41,83,2,5,1,Increasing,High,High,Low
1816,46,51,9,2,1,Decreasing,High,Low,Low
1817,45,83,3,0,1,Increasing,High,Low,Medium
1818,41,21,9,2,2,Stable,High,Low,Low
1819,37,43,4,5,4,Increasing,High,High,High
1820,32,85,0,2,2,Decreasing,High,Low,High
1821,45,57,4,8,0,Decreasing,High,High,Low
1822,59,50,0,6,1,Increasing,High,High,Low
1823,52,45,8,4,2,Decreasing,High,High,Low
1824,34,48,6,1,1,Stable,High,Low,High
1825,94,86,2,8,0,Increasing,Medium,High,Medium
1826,59,97,8,4,3,Increasing,High,Low,Low
1827,50,44,1,6,3,Decreasing,High,High,High
1828,99,67,6,8,3,Stable,Low,Low,Low
1829,51,84,8,3,1,Increasing,High,Low,Low
1830,61,72,5,8,2,Decreasing,High,High,Medium
1831,62,86,9,0,1,Increasing,High,Low,High
1832,45,37,4,5,4,Stable,High,High,High
1833,67,28,6,1,2,Decreasing,Medium,Low,Medium
1834,43,57,5,7,0,Increasing,High,High,Low
1835,65,40,4,4,3,Decreasing,High,Low,High
1836,52,84,1,2,2,Decreasing,High,Low,Medium
1837,95,40,7,1,2,Stable,Medium,Low,Low
1838,31,46,6,7,3,Stable,High,Low,High
1839,94,89,5,6,0,Increasing,Low,High,Medium
1840,96,63,4,8,1,Decreasing,Medium,Low,Low
1841,81,47,4,7,1,Decreasing,Medium,High,Low
1842,91,64,8,10,2,Decreasing,High,High,High
1843,52,36,0,3,3,Increasing,High,High,Low
1844,55,59,8,1,4,Stable,High,Low,Medium
1845,97,22,5,1,0,Stable,High,Low,Low
1846,84,95,3,1,1,Decreasing,High,Low,High
1847,35,95,9,10,0,Increasing,High,Low,Medium
1848,64,85,6,5,0,Decreasing,High,Low,High
1849,51,65,8,6,0,Stable,High,High,High
1850,72,49,4,5,3,Decreasing,Medium,High,High
1851,44,88,4,1,3,Decreasing,High,Low,Low
1852,89,28,7,3,3,Decreasing,Low,Low,Low
1853,41,30,6,2,2,Stable,Medium,Low,Low
1854,78,88,7,10,3,Increasing,Low,High,Medium
1855,71,85,10,3,2,Decreasing,High,High,Low
1856,67,50,9,4,1,Stable,Low,High,Low
1857,74,52,1,6,1,Decreasing,High,High,High
1858,64,58,8,8,1,Increasing,High,High,High
1859,59,65,2,10,1,Decreasing,High,High,Medium
1860,59,56,5,1,1,Increasing,High,Low,High
1861,35,79,5,7,3,Stable,High,High,Low
1862,96,50,1,2,4,Increasing,Low,High,Medium
1863,36,30,6,8,3,Increasing,High,High,High
1864,81,21,8,9,4,Stable,Low,High,Low
1865,43,46,9,3,3,Increasing,High,Low,High
1866,44,21,10,2,1,Increasing,High,Low,High
1867,50,40,0,9,0,Stable,Low,High,High
1868,64,77,7,5,4,Increasing,High,High,Medium
1869,95,24,1,9,0,Increasing,Low,High,High
1870,31,71,0,8,1,Decreasing,High,High,Low
1871,64,64,7,6,4,Increasing,Low,High,Medium
1872,49,39,1,3,0,Increasing,Low,High,Medium
1873,39,80,5,2,3,Increasing,High,Low,High
1874,54,57,5,9,1,Stable,High,High,High
1875,95,39,4,3,3,Increasing,Medium,Low,Low
1876,54,44,7,2,3,Stable,High,High,High
1877,83,21,2,2,1,Stable,Low,High,Low
1878,62,51,9,8,4,Increasing,High,High,High
1879,65,45,3,3,2,Increasing,Medium,High,Medium
1880,43,89,6,8,2,Increasing,Medium,High,Low
1881,94,60,6,9,1,Increasing,Medium,High,Medium
1882,83,86,7,4,2,Increasing,Low,High,Low
1883,81,20,1,6,0,Increasing,Medium,High,High
1884,32,70,10,4,4,Increasing,High,High,Low
1885,70,24,1,0,3,Stable,High,High,High
1886,35,32,3,1,3,Decreasing,Medium,High,High
1887,54,38,9,10,1,Stable,High,Low,High
1888,42,31,8,4,3,Increasing,High,High,High
1889,37,67,9,5,0,Decreasing,High,Low,Low
1890,50,44,8,6,0,Decreasing,High,Low,Medium
1891,97,76,3,1,1,Increasing,Medium,Low,Low
1892,54,54,8,9,3,Increasing,High,High,Low
1893,97,95,2,8,2,Stable,Medium,High,Low
1894,74,24,4,5,2,Decreasing,High,High,High
1895,89,41,9,1,4,Decreasing,Medium,Low,High
1896,41,96,8,1,1,Increasing,High,Low,Medium
1897,61,76,5,2,4,Increasing,Low,Low,Medium
1898,42,66,2,0,2,Decreasing,High,Low,High
1899,60,73,9,8,2,Decreasing,Low,High,High
1900,49,22,8,9,2,Increasing,High,High,Low
1901,47,72,5,10,4,Increasing,Medium,High,Low
1902,89,50,3,3,1,Increasing,Medium,Low,Low
1903,92,88,3,4,0,Stable,Low,High,Low
1904,35,52,7,6,0,Stable,High,High,Low
1905,61,91,6,0,2,Increasing,Low,Low,Medium
1906,72,69,0,2,1,Stable,Medium,Low,Low
1907,31,35,5,2,1,Decreasing,High,Low,High
1908,89,95,7,1,3,Decreasing,Medium,Low,High
1909,52,96,2,7,3,Increasing,Medium,High,High
1910,60,58,8,4,4,Decreasing,High,High,High
1911,34,65,9,0,3,Decreasing,High,Low,Low
1912,63,66,1,1,4,Decreasing,High,High,Low
1913,39,63,5,0,0,Decreasing,Low,Low,Medium
1914,31,28,0,5,2,Decreasing,High,High,High
1915,40,69,10,8,1,Stable,High,High,High
1916,79,96,1,10,0,Stable,Medium,High,Low
1917,60,79,4,6,0,Increasing,High,High,High
1918,85,34,0,4,4,Decreasing,Medium,High,Low
1919,38,55,7,2,2,Stable,High,Low,High
1920,50,82,0,7,4,Stable,Medium,High,Low
1921,57,88,8,9,0,Stable,High,High,High
1922,91,99,9,3,1,Decreasing,High,Low,Medium
1923,36,60,10,8,3,Stable,High,Low,High
1924,45,93,2,4,4,Increasing,High,High,Medium
1925,33,43,1,5,0,Increasing,High,High,High
1926,33,68,0,4,3,Decreasing,High,High,Low
1927,69,37,8,9,3,Increasing,Low,High,High
1928,46,26,3,10,0,Stable,Low,High,Medium
1929,81,23,0,6,2,Decreasing,Medium,High,High
1930,81,88,0,6,0,Increasing,Medium,High,Medium
1931,65,79,6,0,1,Decreasing,High,Low,High
1932,67,74,1,1,3,Stable,Low,Low,Low
1933,79,35,6,6,1,Increasing,High,Low,High
1934,92,48,6,7,4,Stable,Low,High,High
1935,92,42,9,3,3,Increasing,Low,Low,High
1936,91,33,8,5,2,Decreasing,High,High,Low
1937,36,98,6,10,0,Increasing,High,Low,High
1938,56,68,0,9,4,Increasing,High,Low,Low
1939,43,52,7,2,1,Increasing,Medium,Low,Medium
1940,34,44,7,6,4,Decreasing,High,Low,High
1941,84,40,3,10,2,Increasing,Low,High,High
1942,31,36,7,2,0,Stable,Medium,Low,Medium
1943,91,42,3,10,4,Decreasing,Low,Low,Medium
1944,50,76,7,6,1,Decreasing,High,High,High
1945,50,77,4,10,4,Stable,High,High,High
1946,39,33,3,10,0,Decreasing,High,Low,Low
1947,87,39,5,7,4,Increasing,Medium,High,High
1948,68,49,1,2,1,Decreasing,High,High,High
1949,34,38,1,1,0,Stable,High,High,Medium
1950,94,72,1,5,2,Decreasing,Low,High,High
1951,42,75,8,3,2,Stable,Low,Low,Medium
1952,82,96,9,7,3,Decreasing,Low,High,Medium
1953,74,42,2,1,4,Stable,Low,Low,High
1954,61,81,9,3,1,Decreasing,Low,Low,Medium
1955,65,52,3,1,4,Increasing,Low,Low,High
1956,89,37,9,1,0,Stable,Medium,Low,Medium
1957,40,92,7,1,3,Stable,High,Low,Low
1958,92,52,3,0,1,Decreasing,Medium,High,Medium
1959,50,51,10,3,4,Decreasing,High,Low,Low
1960,81,80,9,1,1,Decreasing,Low,Low,Low
1961,84,73,9,8,0,Increasing,Low,Low,Low
1962,55,36,6,8,3,Decreasing,High,High,Low
1963,97,38,4,10,1,Stable,Medium,High,High
1964,63,89,8,10,0,Decreasing,High,High,High
1965,81,53,3,6,2,Increasing,Medium,High,Low
1966,81,44,2,5,1,Decreasing,High,High,High
1967,58,87,1,2,3,Decreasing,High,Low,High
1968,67,93,0,6,1,Stable,Low,High,Medium
1969,71,93,10,0,1,Decreasing,High,Low,Medium
1970,50,30,5,8,0,Increasing,High,Low,Low
1971,71,35,9,3,4,Decreasing,High,Low,Medium
1972,42,80,1,5,4,Decreasing,High,High,Medium
1973,93,99,7,5,1,Stable,Low,Low,Medium
1974,46,26,5,10,3,Decreasing,High,High,High
1975,38,35,4,2,3,Stable,High,Low,High
1976,70,35,1,3,0,Stable,Low,Low,Medium
1977,30,59,6,10,1,Decreasing,High,High,High
1978,31,31,1,9,1,Stable,High,High,High
1979,89,54,4,2,4,Stable,Medium,Low,High
1980,77,40,1,5,0,Decreasing,Low,Low,Low
1981,58,69,10,0,2,Decreasing,High,Low,High
1982,39,62,9,7,3,Increasing,High,Low,High
1983,87,36,10,7,3,Increasing,Low,High,Low
1984,89,51,10,8,1,Stable,Medium,Low,Medium
1985,50,60,1,5,0,Stable,Low,High,Medium
1986,57,25,6,0,2,Decreasing,High,Low,Low
1987,63,46,8,2,3,Increasing,Low,Low,Low
1988,37,39,4,0,0,Increasing,High,Low,Low
1989,88,44,6,4,2,Decreasing,Low,High,High
1990,78,85,3,2,1,Decreasing,Low,Low,Low
1991,46,28,1,1,4,Decreasing,High,Low,High
1992,89,72,2,2,3,Decreasing,Medium,High,Low
1993,74,80,1,8,3,Increasing,Medium,High,Low
1994,98,57,4,10,2,Decreasing,Low,High,Medium
1995,61,22,5,7,4,Decreasing,Low,Low,Medium
1996,73,89,6,2,0,Increasing,High,Low,Low
1997,94,74,2,10,1,Decreasing,Medium,High,High
1998,37,20,3,1,0,Increasing,High,Low,Medium
1999,72,89,7,4,2,Increasing,Medium,High,Low
2000,30,64,3,0,3,Decreasing,High,Low,High
2001,80,66,6,3,3,Decreasing,High,Low,Low
2002,53,98,5,7,0,Stable,High,High,Low
2003,53,45,6,0,1,Stable,High,High,Low
2004,46,33,0,4,2,Increasing,High,High,High
2005,34,73,2,3,1,Increasing,High,High,High
2006,49,90,5,5,2,Stable,High,High,Low
2007,50,65,2,6,1,Increasing,High,High,High
2008,87,50,6,8,0,Stable,Low,Low,Low
2009,60,78,8,0,4,Decreasing,High,Low,Low
2010,40,48,2,10,2,Decreasing,High,High,High
2011,81,36,0,9,0,Decreasing,Low,High,Low
2012,44,33,9,3,3,Increasing,Low,Low,High
2013,36,55,5,5,3,Decreasing,High,High,High
2014,57,77,0,9,1,Increasing,Low,High,Medium
2015,80,43,0,6,3,Decreasing,High,High,Medium
2016,87,82,7,6,4,Increasing,Medium,High,Low
2017,34,44,8,7,2,Increasing,High,High,High
2018,34,78,1,9,1,Stable,Medium,High,Medium
2019,37,51,8,7,2,Stable,High,High,High
2020,93,37,4,7,2,Stable,Low,High,High
2021,39,56,7,7,0,Increasing,Low,High,Medium
2022,67,45,6,7,3,Stable,Medium,High,Low
2023,37,28,6,5,2,Stable,High,High,Low
2024,54,83,3,8,4,Stable,High,High,High
2025,95,91,1,2,4,Increasing,Medium,Low,Low
2026,79,39,4,5,3,Increasing,Medium,High,Medium
2027,96,73,10,4,3,Stable,Medium,Low,Low
2028,78,49,10,7,1,Stable,Low,High,High
2029,65,72,2,3,1,Increasing,High,High,Low
2030,97,82,8,3,1,Increasing,Low,Low,Low
2031,70,30,5,9,3,Stable,Medium,High,Low
2032,91,50,0,10,2,Stable,Low,High,Medium
2033,39,68,2,9,0,Stable,High,High,High
2034,50,38,3,4,1,Increasing,Low,High,Low
2035,65,31,8,10,0,Stable,High,High,High
2036,41,34,10,5,4,Increasing,High,Low,High
2037,31,50,5,10,3,Decreasing,High,High,High
2038,42,62,3,3,4,Stable,High,Low,High
2039,82,56,0,1,1,Decreasing,Medium,Low,Medium
2040,61,98,7,1,2,Increasing,High,Low,High
2041,45,48,10,2,1,Decreasing,High,Low,High
2042,61,45,1,1,0,Stable,Low,Low,Medium
2043,61,21,10,0,1,Decreasing,High,Low,High
2044,40,34,10,7,2,Decreasing,Low,High,Low
2045,39,23,7,4,2,Decreasing,High,High,High
2046,44,69,5,9,3,Increasing,High,Low,Low
2047,46,57,7,0,3,Stable,High,Low,High
2048,69,42,5,8,2,Increasing,Low,Low,Low
2049,47,78,4,7,2,Decreasing,High,High,Low
2050,84,94,4,3,0,Decreasing,Low,Low,Medium
2051,54,47,9,7,1,Increasing,High,High,High
2052,88,85,9,9,3,Increasing,Medium,High,Low
2053,51,27,10,6,0,Decreasing,High,High,Low
2054,59,48,7,10,1,Stable,High,High,High
2055,73,30,6,10,3,Increasing,Low,High,Low
2056,61,37,7,6,0,Decreasing,Low,High,Medium
2057,80,74,7,0,4,Decreasing,Medium,Low,Low
2058,75,69,6,5,4,Stable,Low,High,Medium
2059,50,33,1,3,3,Decreasing,High,Low,High
2060,61,93,10,9,0,Increasing,High,High,High
2061,68,28,8,9,1,Decreasing,High,High,High
2062,41,30,6,9,1,Decreasing,High,High,Low
2063,76,82,10,10,0,Decreasing,Low,High,Low
2064,47,95,5,1,4,Decreasing,High,Low,Low
2065,50,86,8,9,0,Stable,Low,Low,Low
2066,42,72,0,6,4,Increasing,High,High,High
2067,50,58,10,8,4,Decreasing,High,High,High
2068,37,97,1,4,1,Increasing,High,High,Low
2069,75,75,0,7,3,Stable,Low,High,Medium
2070,36,47,9,4,2,Increasing,High,High,Medium
2071,52,94,2,6,0,Stable,High,High,Medium
2072,51,58,10,6,4,Increasing,High,High,Low
2073,51,44,4,8,0,Increasing,High,High,High
2074,58,40,0,2,3,Decreasing,High,Low,Low
2075,42,29,3,0,3,Increasing,High,High,Low
2076,31,62,7,1,2,Decreasing,High,Low,Low
2077,58,34,5,5,2,Decreasing,High,Low,High
2078,81,67,0,9,4,Increasing,Medium,High,High
2079,56,40,0,9,2,Decreasing,High,High,High
2080,79,79,2,8,4,Increasing,Medium,High,Low
2081,52,69,9,2,1,Decreasing,High,Low,High
2082,73,42,7,9,4,Decreasing,Low,High,Low
2083,51,32,10,1,2,Stable,High,High,Low
2084,72,88,10,10,0,Stable,Medium,High,Low
2085,66,23,7,0,2,Increasing,High,High,High
2086,90,97,2,1,3,Decreasing,Low,Low,Low
2087,85,91,6,2,2,Stable,High,Low,Low
2088,32,28,2,6,1,Stable,High,High,Low
2089,92,54,3,1,4,Stable,Low,Low,High
2090,48,40,8,4,3,Decreasing,High,High,High
2091,52,77,3,1,4,Increasing,High,Low,Medium
2092,58,37,2,6,4,Decreasing,Low,Low,Medium
2093,59,91,4,9,2,Decreasing,High,Low,High
2094,68,62,6,7,0,Stable,Low,High,Low
2095,54,25,4,7,3,Decreasing,High,High,High
2096,37,97,3,7,1,Decreasing,High,High,High
2097,87,86,7,9,1,Stable,High,High,High
2098,45,31,3,8,0,Stable,High,High,Low
2099,30,31,1,0,0,Decreasing,High,Low,Medium
2100,34,85,9,0,2,Stable,Medium,Low,Medium
2101,32,21,5,9,1,Increasing,High,High,High
2102,94,34,1,1,3,Increasing,Low,Low,Low
2103,33,42,2,10,0,Increasing,High,High,High
2104,93,48,0,5,0,Increasing,Medium,Low,High
2105,39,26,4,0,0,Increasing,Low,High,High
2106,50,47,8,4,3,Stable,High,Low,High
2107,75,33,1,4,1,Stable,Medium,High,Medium
2108,56,63,6,3,3,Increasing,High,Low,Low
2109,95,49,4,10,3,Increasing,Medium,High,Low
2110,70,51,1,4,2,Increasing,High,High,High
2111,42,89,7,0,0,Stable,High,Low,Medium
2112,38,25,10,10,1,Stable,High,High,High
2113,65,46,5,10,2,Decreasing,Low,Low,High
2114,87,43,3,5,2,Decreasing,High,High,High
2115,83,53,3,6,4,Decreasing,High,High,Medium
2116,41,59,1,7,0,Decreasing,High,High,High
2117,43,66,2,1,1,Stable,Medium,Low,Low
2118,63,98,6,6,1,Stable,Low,High,Medium
2119,82,94,2,5,1,Stable,Low,High,Medium
2120,49,43,4,8,0,Stable,High,High,High
2121,45,84,9,7,1,Increasing,High,High,Medium
2122,99,37,5,10,3,Decreasing,Low,High,Low
2123,85,63,5,3,3,Stable,Low,Low,Low
2124,87,95,3,8,0,Stable,Low,High,Medium
2125,33,76,5,0,1,Decreasing,High,Low,Low
2126,33,47,2,10,4,Stable,High,High,High
2127,49,90,6,5,4,Increasing,Medium,High,Low
2128,39,42,6,7,4,Stable,High,High,Low
2129,53,53,3,10,3,Decreasing,High,High,Medium
2130,55,30,1,10,4,Increasing,Low,High,High
2131,66,54,10,3,1,Increasing,Low,Low,Low
2132,83,61,6,1,1,Decreasing,Medium,Low,Low
2133,50,47,2,10,4,Decreasing,High,High,High
2134,67,97,0,1,2,Increasing,High,Low,Medium
2135,75,43,1,9,4,Stable,Low,High,High
2136,33,27,9,0,2,Decreasing,High,Low,High
2137,89,72,8,4,0,Increasing,Medium,Low,Medium
2138,86,91,7,5,0,Decreasing,Medium,High,Medium
2139,74,23,5,3,1,Stable,High,Low,High
2140,49,24,5,3,3,Stable,Low,Low,Medium
2141,46,68,0,4,1,Increasing,Medium,High,Low
2142,33,49,1,4,1,Stable,High,High,High
2143,43,91,3,8,3,Stable,Low,Low,Low
2144,32,82,2,7,1,Stable,High,High,High
2145,87,66,0,8,3,Decreasing,Low,High,Low
2146,84,45,7,2,1,Increasing,Low,Low,Medium
2147,33,76,6,2,0,Increasing,Medium,High,Medium
2148,53,56,3,0,2,Increasing,High,High,High
2149,63,26,8,9,1,Stable,Medium,Low,Low
2150,59,59,10,5,2,Decreasing,High,High,Low
2151,48,58,3,3,4,Increasing,High,High,Low
2152,60,81,0,10,1,Decreasing,High,High,Medium
2153,89,97,9,7,0,Increasing,Medium,Low,High
2154,89,72,0,1,3,Stable,Medium,High,Medium
2155,48,23,0,10,0,Increasing,High,High,High
2156,78,44,0,1,2,Increasing,Low,Low,High
2157,92,26,3,6,3,Stable,Medium,High,High
2158,51,47,0,4,0,Stable,High,High,High
2159,53,88,1,0,0,Increasing,Low,Low,Medium
2160,59,86,3,6,0,Decreasing,High,High,Medium
2161,87,39,6,6,3,Stable,Medium,High,Low
2162,60,30,1,9,0,Increasing,Medium,High,Medium
2163,93,86,7,5,0,Stable,Low,High,Low
2164,48,26,6,3,2,Decreasing,High,Low,High
2165,77,42,8,7,0,Increasing,Medium,Low,High
2166,74,80,5,10,0,Increasing,Low,Low,Low
2167,84,90,3,1,4,Decreasing,Low,High,Low
2168,84,53,5,1,3,Decreasing,Low,Low,Low
2169,47,38,3,1,4,Increasing,High,High,Low
2170,92,77,6,2,2,Decreasing,High,Low,Low
2171,76,28,8,5,4,Decreasing,Medium,Low,Low
2172,86,67,2,0,1,Increasing,Medium,Low,Low
2173,74,60,2,10,3,Stable,High,High,Low
2174,62,67,1,1,0,Decreasing,High,Low,High
2175,46,64,0,9,4,Stable,High,Low,Low
2176,99,44,0,1,4,Stable,High,Low,High
2177,33,97,2,0,0,Stable,High,Low,Low
2178,49,44,6,2,0,Decreasing,High,Low,High
2179,76,38,10,9,2,Increasing,Medium,Low,Medium
2180,44,58,8,6,4,Increasing,High,High,Low
2181,99,98,1,0,4,Increasing,Low,Low,High
2182,76,99,6,6,1,Increasing,Low,Low,Low
2183,38,46,0,4,1,Increasing,Low,High,Medium
2184,45,93,1,8,4,Increasing,High,High,High
2185,98,82,5,1,1,Stable,Low,Low,Low
2186,90,87,10,0,4,Stable,Medium,Low,High
2187,39,38,4,8,3,Stable,High,High,Low
2188,79,47,7,7,2,Decreasing,Medium,Low,High
2189,32,97,10,9,1,Decreasing,High,High,Low
2190,99,52,1,5,4,Decreasing,Medium,High,Low
2191,80,29,0,4,1,Increasing,Low,High,Low
2192,48,49,6,7,2,Stable,High,Low,Low
2193,71,41,5,7,3,Decreasing,High,High,High
2194,64,22,7,4,0,Stable,High,High,Low
2195,75,94,10,6,0,Increasing,Low,High,Low
2196,55,67,7,0,1,Stable,High,Low,High
2197,98,21,1,3,4,Increasing,Medium,High,High
2198,93,95,7,1,2,Decreasing,Low,Low,Low
2199,66,73,5,9,3,Increasing,Low,High,Low
2200,78,25,8,2,3,Increasing,Medium,Low,High
2201,50,59,6,0,3,Stable,High,Low,High
2202,93,21,1,10,0,Increasing,Medium,High,High
2203,34,92,7,10,2,Decreasing,High,High,High
2204,99,21,8,1,0,Decreasing,High,Low,High
2205,33,93,6,0,1,Increasing,High,Low,Medium
2206,68,74,3,7,3,Stable,Low,High,Medium
2207,64,91,8,3,2,Decreasing,High,Low,Low
2208,30,79,3,2,3,Decreasing,High,Low,Low
2209,53,25,3,0,0,Increasing,High,High,High
2210,86,38,8,1,0,Increasing,Medium,High,High
2211,99,46,7,2,0,Decreasing,Medium,High,Low
2212,70,20,3,2,3,Increasing,Medium,Low,Low
2213,83,52,7,5,2,Increasing,Medium,High,Low
2214,75,59,7,9,2,Decreasing,Low,Low,Low
2215,89,51,6,7,1,Stable,Low,High,Medium
2216,89,88,9,5,3,Stable,Low,Low,Medium
2217,86,36,5,1,1,Decreasing,Medium,Low,Low
2218,60,27,7,1,1,Increasing,High,Low,High
2219,53,76,6,6,1,Decreasing,High,Low,Medium
2220,65,61,4,0,1,Decreasing,High,Low,High
2221,59,28,3,0,0,Increasing,High,Low,Medium
2222,53,54,1,6,1,Stable,High,High,Medium
2223,59,90,10,8,2,Stable,High,Low,Medium
2224,36,98,7,4,1,Increasing,High,High,Medium
2225,64,72,8,10,0,Decreasing,Low,High,Low
2226,84,73,3,0,4,Increasing,Low,High,Low
2227,43,44,3,4,4,Decreasing,High,High,High
2228,39,86,4,10,4,Increasing,High,High,Low
2229,45,81,1,0,3,Increasing,High,Low,High
2230,83,74,6,9,2,Stable,Medium,High,Medium
2231,99,65,4,8,0,Stable,Low,High,High
2232,73,43,5,3,4,Increasing,High,High,High
2233,74,65,3,8,0,Increasing,Medium,High,High
2234,85,41,7,1,0,Stable,Medium,High,Medium
2235,86,30,7,6,3,Decreasing,Medium,Low,Medium
2236,50,67,4,1,4,Stable,High,Low,Low
2237,97,27,5,3,1,Decreasing,Low,Low,Low
2238,79,58,2,5,0,Stable,Medium,High,High
2239,62,54,0,1,4,Stable,Low,Low,Low
2240,36,68,8,1,0,Decreasing,High,Low,Medium
2241,99,65,8,1,3,Increasing,Low,Low,Low
2242,44,57,2,2,3,Stable,High,Low,High
2243,61,27,3,4,1,Stable,Medium,High,High
2244,49,73,6,8,3,Stable,Low,High,Low
2245,44,56,1,5,4,Increasing,High,High,High
2246,77,59,2,8,3,Stable,Low,High,Low
2247,50,53,5,9,1,Increasing,Low,High,High
2248,71,98,10,4,2,Stable,Low,High,Low
2249,55,36,7,10,0,Decreasing,High,Low,Medium
2250,43,52,0,5,0,Stable,Low,High,Medium
2251,86,66,3,9,4,Stable,Medium,High,Low
2252,66,71,0,7,1,Increasing,Low,High,Low
2253,87,99,1,2,1,Increasing,Medium,Low,Low
2254,50,28,7,1,1,Increasing,High,Low,High
2255,98,52,5,2,0,Decreasing,Medium,Low,Medium
2256,32,79,8,8,3,Decreasing,High,High,High
2257,66,96,1,5,0,Increasing,Medium,High,Medium
2258,78,40,2,9,0,Decreasing,High,High,Low
2259,48,77,8,3,0,Increasing,High,Low,Medium
2260,41,88,8,9,3,Decreasing,High,Low,Low
2261,90,29,5,2,2,Increasing,Low,High,Medium
2262,70,25,2,1,4,Increasing,High,Low,Medium
2263,62,32,4,3,2,Decreasing,Medium,Low,Medium
2264,79,84,1,8,2,Stable,Low,High,Medium
2265,97,39,6,3,0,Increasing,Medium,Low,Medium
2266,62,76,9,4,2,Increasing,Low,Low,High
2267,53,65,10,7,0,Stable,Medium,High,Low
2268,90,27,7,1,0,Increasing,Medium,Low,Low
2269,90,29,5,10,4,Increasing,Low,Low,Low
2270,57,92,7,2,1,Decreasing,High,Low,Medium
2271,87,86,1,5,0,Stable,Medium,High,Medium
2272,72,30,2,6,2,Increasing,Low,High,Medium
2273,70,31,6,3,4,Increasing,Low,Low,High
2274,68,29,9,0,2,Stable,Medium,Low,High
2275,78,44,0,6,1,Stable,Low,High,Low
2276,46,68,6,8,3,Decreasing,High,High,High
2277,99,68,5,0,1,Decreasing,Low,Low,Medium
2278,99,30,7,0,4,Decreasing,Low,Low,Low
2279,94,81,6,0,1,Increasing,Low,Low,Medium
2280,34,55,3,9,1,Stable,High,High,Medium
2281,31,58,2,6,4,Decreasing,High,Low,Low
2282,51,72,2,10,4,Stable,High,High,High
2283,86,97,3,8,2,Increasing,Low,Low,Low
2284,95,75,8,2,0,Increasing,Low,Low,Medium
2285,45,20,8,7,3,Stable,Medium,Low,Low
2286,80,75,1,8,3,Stable,Medium,High,High
2287,68,23,4,2,3,Decreasing,Low,High,High
2288,69,49,0,2,1,Stable,High,Low,Low
2289,67,31,3,0,4,Decreasing,High,Low,High
2290,89,54,1,1,4,Stable,Medium,Low,Low
2291,88,96,7,6,4,Stable,Low,High,Medium
2292,39,71,3,2,0,Stable,Low,Low,Low
2293,93,50,4,6,4,Increasing,Medium,High,High
2294,92,87,10,4,4,Increasing,Medium,Low,Low
2295,78,71,3,9,1,Increasing,Low,High,Medium
2296,93,99,4,7,2,Decreasing,Medium,High,High
2297,61,26,4,4,3,Decreasing,High,High,Low
2298,36,41,4,2,1,Increasing,High,Low,Low
